"TIER","STATE","STATE_FIPS","COUNTY","COUNTY_FIPS","POLLUTANT","POLLUTANT TYPE","EMISSIONS","UNIT OF MEASURE"
"Highway Vehicles","CA","06","Madera","039","PM2.5 Primary (Filt + Cond)","CAP","71.527563935","TON"
"Other Industrial Processes","CA","06","Lake","033","PM2.5 Primary (Filt + Cond)","CAP","68.74773981","TON"
"Other Industrial Processes","CA","06","Colusa","011","PM2.5 Primary (Filt + Cond)","CAP","68.5597256","TON"
"Other Industrial Processes","CA","06","Siskiyou","093","PM2.5 Primary (Filt + Cond)","CAP","68.2989094","TON"
"Fuel Comb. Industrial","CA","06","Siskiyou","093","PM2.5 Primary (Filt + Cond)","CAP","68.1345","TON"
"Fuel Comb. Other","CA","06","Glenn","021","PM2.5 Primary (Filt + Cond)","CAP","67.788200221","TON"
"Off-Highway","CA","06","Sutter","101","PM2.5 Primary (Filt + Cond)","CAP","67.728431368","TON"
"Waste Disposal & Recycling","CA","06","San Luis Obispo","079","PM2.5 Primary (Filt + Cond)","CAP","66.53284928","TON"
"Highway Vehicles","CA","06","Butte","007","PM2.5 Primary (Filt + Cond)","CAP","66.11188681","TON"
"Fuel Comb. Other","CA","06","San Benito","069","PM2.5 Primary (Filt + Cond)","CAP","65.461171103","TON"
"Fuel Comb. Other","CA","06","Madera","039","PM2.5 Primary (Filt + Cond)","CAP","64.544300614984","TON"
"Off-Highway","CA","06","Marin","041","PM2.5 Primary (Filt + Cond)","CAP","64.197688764","TON"
"Other Industrial Processes","CA","06","Mendocino","045","PM2.5 Primary (Filt + Cond)","CAP","63.52714","TON"
"Waste Disposal & Recycling","CA","06","Santa Clara","085","PM2.5 Primary (Filt + Cond)","CAP","63.111994367","TON"
"Solvent Utilization","CA","06","San Bernardino","071","PM2.5 Primary (Filt + Cond)","CAP","62.66594672426625","TON"
"Other Industrial Processes","CA","06","Kings","031","PM2.5 Primary (Filt + Cond)","CAP","62.45380774602389","TON"
"Highway Vehicles","CA","06","Santa Cruz","087","PM2.5 Primary (Filt + Cond)","CAP","61.541226474","TON"
"Highway Vehicles","CA","06","Kings","031","PM2.5 Primary (Filt + Cond)","CAP","61.515597032","TON"
"Fuel Comb. Other","CA","06","Kings","031","PM2.5 Primary (Filt + Cond)","CAP","60.5244263417965","TON"
"Highway Vehicles","CA","06","Marin","041","PM2.5 Primary (Filt + Cond)","CAP","59.406134057","TON"
"Off-Highway","CA","06","Glenn","021","PM2.5 Primary (Filt + Cond)","CAP","58.981481689","TON"
"Waste Disposal & Recycling","CA","06","Mendocino","045","PM2.5 Primary (Filt + Cond)","CAP","58.44851","TON"
"Fuel Comb. Industrial","CA","06","Yolo","113","PM2.5 Primary (Filt + Cond)","CAP","58.071228257","TON"
"Other Industrial Processes","CA","06","Marin","041","PM2.5 Primary (Filt + Cond)","CAP","58.007711947","TON"
"Highway Vehicles","CA","06","Humboldt","023","PM2.5 Primary (Filt + Cond)","CAP","57.90652743","TON"
"Waste Disposal & Recycling","CA","06","Fresno","019","PM2.5 Primary (Filt + Cond)","CAP","57.563564887","TON"
"Highway Vehicles","CA","06","Mendocino","045","PM2.5 Primary (Filt + Cond)","CAP","56.752676292","TON"
"Fuel Comb. Elec. Util.","CA","06","Riverside","065","PM2.5 Primary (Filt + Cond)","CAP","56.43785011482","TON"
"Other Industrial Processes","CA","06","Yuba","115","PM2.5 Primary (Filt + Cond)","CAP","56.2850358455","TON"
"Chemical & Allied Product Mfg","CA","06","Los Angeles","037","PM2.5 Primary (Filt + Cond)","CAP","56.1429326839555","TON"
"Highway Vehicles","CA","06","Tehama","103","PM2.5 Primary (Filt + Cond)","CAP","56.074214124","TON"
"Fuel Comb. Other","CA","06","Colusa","011","PM2.5 Primary (Filt + Cond)","CAP","54.73810495","TON"
"Fuel Comb. Elec. Util.","CA","06","Stanislaus","099","PM2.5 Primary (Filt + Cond)","CAP","54.578827911821","TON"
"Off-Highway","CA","06","Napa","055","PM2.5 Primary (Filt + Cond)","CAP","54.37439828408","TON"
"Petroleum & Related Industries","CA","06","Kern","029","PM2.5 Primary (Filt + Cond)","CAP","54.1819976112","TON"
"Off-Highway","CA","06","Colusa","011","PM2.5 Primary (Filt + Cond)","CAP","54.1406013275","TON"
"Fuel Comb. Industrial","CA","06","Lassen","035","PM2.5 Primary (Filt + Cond)","CAP","53.3025","TON"
"Fuel Comb. Industrial","CA","06","Plumas","063","PM2.5 Primary (Filt + Cond)","CAP","53.29908","TON"
"Off-Highway","CA","06","Lake","033","PM2.5 Primary (Filt + Cond)","CAP","52.095360510553","TON"
"Highway Vehicles","CA","06","El Dorado","017","PM2.5 Primary (Filt + Cond)","CAP","51.9440819","TON"
"Highway Vehicles","CA","06","Siskiyou","093","PM2.5 Primary (Filt + Cond)","CAP","51.8632017","TON"
"Off-Highway","CA","06","Humboldt","023","PM2.5 Primary (Filt + Cond)","CAP","51.4783980428","TON"
"Fuel Comb. Elec. Util.","CA","06","Contra Costa","013","PM2.5 Primary (Filt + Cond)","CAP","51.098985128","TON"
"Chemical & Allied Product Mfg","CA","06","Alameda","001","PM2.5 Primary (Filt + Cond)","CAP","51.028086231","TON"
"Waste Disposal & Recycling","CA","06","San Bernardino","071","PM2.5 Primary (Filt + Cond)","CAP","50.980159537","TON"
"Other Industrial Processes","CA","06","Plumas","063","PM2.5 Primary (Filt + Cond)","CAP","50.833388938","TON"
"Storage & Transport","CA","06","Kern","029","PM2.5 Primary (Filt + Cond)","CAP","50.73858975842","TON"
"Off-Highway","CA","06","Tuolumne","109","PM2.5 Primary (Filt + Cond)","CAP","50.7357220545","TON"
"Off-Highway","CA","06","El Dorado","017","PM2.5 Primary (Filt + Cond)","CAP","50.646792020579","TON"
"Fuel Comb. Other","CA","06","Trinity","105","PM2.5 Primary (Filt + Cond)","CAP","50.587139519","TON"
"Fuel Comb. Other","CA","06","Mono","051","PM2.5 Primary (Filt + Cond)","CAP","49.555522795","TON"
"Fuel Comb. Industrial","CA","06","Santa Clara","085","PM2.5 Primary (Filt + Cond)","CAP","49.521607019","TON"
"Fuel Comb. Industrial","CA","06","Amador","005","PM2.5 Primary (Filt + Cond)","CAP","47.54188145","TON"
"Fuel Comb. Elec. Util.","CA","06","Monterey","053","PM2.5 Primary (Filt + Cond)","CAP","47.03056666","TON"
"Fuel Comb. Other","CA","06","Mariposa","043","PM2.5 Primary (Filt + Cond)","CAP","46.957671021","TON"
"Chemical & Allied Product Mfg","CA","06","San Bernardino","071","PM2.5 Primary (Filt + Cond)","CAP","46.195039924","TON"
"Fuel Comb. Other","CA","06","Imperial","025","PM2.5 Primary (Filt + Cond)","CAP","45.85305998845","TON"
"Waste Disposal & Recycling","CA","06","Madera","039","PM2.5 Primary (Filt + Cond)","CAP","45.389954","TON"
"Waste Disposal & Recycling","CA","06","Sutter","101","PM2.5 Primary (Filt + Cond)","CAP","44.91435107","TON"
"Highway Vehicles","CA","06","Nevada","057","PM2.5 Primary (Filt + Cond)","CAP","44.589478214","TON"
"Storage & Transport","CA","06","Contra Costa","013","PM2.5 Primary (Filt + Cond)","CAP","43.854052898","TON"
"Fuel Comb. Other","CA","06","Inyo","027","PM2.5 Primary (Filt + Cond)","CAP","43.685961863","TON"
"Other Industrial Processes","CA","06","Napa","055","PM2.5 Primary (Filt + Cond)","CAP","43.626328848","TON"
"Waste Disposal & Recycling","CA","06","Riverside","065","PM2.5 Primary (Filt + Cond)","CAP","43.422577177","TON"
"Fuel Comb. Elec. Util.","CA","06","Ventura","111","PM2.5 Primary (Filt + Cond)","CAP","42.76408317823","TON"
"Off-Highway","CA","06","Mendocino","045","PM2.5 Primary (Filt + Cond)","CAP","42.447130578253","TON"
"Fuel Comb. Elec. Util.","CA","06","Sacramento","067","PM2.5 Primary (Filt + Cond)","CAP","42.223651948","TON"
"Fuel Comb. Elec. Util.","CA","06","Colusa","011","PM2.5 Primary (Filt + Cond)","CAP","42.113211","TON"
"Chemical & Allied Product Mfg","CA","06","Lake","033","PM2.5 Primary (Filt + Cond)","CAP","40.48851","TON"
"Solvent Utilization","CA","06","San Joaquin","077","PM2.5 Primary (Filt + Cond)","CAP","40.19875299150351","TON"
"Off-Highway","CA","06","Yuba","115","PM2.5 Primary (Filt + Cond)","CAP","39.9530887705","TON"
"Other Industrial Processes","CA","06","Lassen","035","PM2.5 Primary (Filt + Cond)","CAP","39.0695056","TON"
"Waste Disposal & Recycling","CA","06","Yuba","115","PM2.5 Primary (Filt + Cond)","CAP","38.75318","TON"
"Fuel Comb. Elec. Util.","CA","06","Orange","059","PM2.5 Primary (Filt + Cond)","CAP","38.7158713486","TON"
"Waste Disposal & Recycling","CA","06","Glenn","021","PM2.5 Primary (Filt + Cond)","CAP","38.35412","TON"
"Storage & Transport","CA","06","Alameda","001","PM2.5 Primary (Filt + Cond)","CAP","38.221075457","TON"
"Storage & Transport","CA","06","Butte","007","PM2.5 Primary (Filt + Cond)","CAP","37.850444","TON"
"Other Industrial Processes","CA","06","Sierra","091","PM2.5 Primary (Filt + Cond)","CAP","37.410924768","TON"
"Highway Vehicles","CA","06","Napa","055","PM2.5 Primary (Filt + Cond)","CAP","36.4788081","TON"
"Waste Disposal & Recycling","CA","06","Sonoma","097","PM2.5 Primary (Filt + Cond)","CAP","36.312387606","TON"
"Off-Highway","CA","06","Siskiyou","093","PM2.5 Primary (Filt + Cond)","CAP","35.661512156","TON"
"Fuel Comb. Industrial","CA","06","Santa Barbara","083","PM2.5 Primary (Filt + Cond)","CAP","35.52365722365","TON"
"Fuel Comb. Industrial","CA","06","San Mateo","081","PM2.5 Primary (Filt + Cond)","CAP","35.405984991","TON"
"Fuel Comb. Industrial","CA","06","Tulare","107","PM2.5 Primary (Filt + Cond)","CAP","35.128811490795","TON"
"Highway Vehicles","CA","06","San Benito","069","PM2.5 Primary (Filt + Cond)","CAP","34.942430221","TON"
"Fuel Comb. Industrial","CA","06","Alameda","001","PM2.5 Primary (Filt + Cond)","CAP","34.508370858","TON"
"Off-Highway","CA","06","Tehama","103","PM2.5 Primary (Filt + Cond)","CAP","33.955727492","TON"
"Off-Highway","CA","06","Santa Cruz","087","PM2.5 Primary (Filt + Cond)","CAP","33.7813774965","TON"
"Waste Disposal & Recycling","CA","06","Sacramento","067","PM2.5 Primary (Filt + Cond)","CAP","32.8203525","TON"
"Chemical & Allied Product Mfg","CA","06","Fresno","019","PM2.5 Primary (Filt + Cond)","CAP","32.63867579002","TON"
"Petroleum & Related Industries","CA","06","Alameda","001","PM2.5 Primary (Filt + Cond)","CAP","32.1594837052","TON"
"Waste Disposal & Recycling","CA","06","Yolo","113","PM2.5 Primary (Filt + Cond)","CAP","30.53287763","TON"
"Fuel Comb. Industrial","CA","06","Ventura","111","PM2.5 Primary (Filt + Cond)","CAP","30.251613488418","TON"
"Highway Vehicles","CA","06","Sutter","101","PM2.5 Primary (Filt + Cond)","CAP","30.176054486","TON"
"Waste Disposal & Recycling","CA","06","San Benito","069","PM2.5 Primary (Filt + Cond)","CAP","29.69262","TON"
"Petroleum & Related Industries","CA","06","Lake","033","PM2.5 Primary (Filt + Cond)","CAP","29.67478","TON"
"Waste Disposal & Recycling","CA","06","Colusa","011","PM2.5 Primary (Filt + Cond)","CAP","29.48003","TON"
"Chemical & Allied Product Mfg","CA","06","Marin","041","PM2.5 Primary (Filt + Cond)","CAP","29.236321275","TON"
"Fuel Comb. Elec. Util.","CA","06","San Joaquin","077","PM2.5 Primary (Filt + Cond)","CAP","28.166021057608","TON"
"Waste Disposal & Recycling","CA","06","Solano","095","PM2.5 Primary (Filt + Cond)","CAP","28.107321199","TON"
"Highway Vehicles","CA","06","Colusa","011","PM2.5 Primary (Filt + Cond)","CAP","27.910104635","TON"
"Highway Vehicles","CA","06","Lake","033","PM2.5 Primary (Filt + Cond)","CAP","27.4700326486","TON"
"Fuel Comb. Industrial","CA","06","Santa Cruz","087","PM2.5 Primary (Filt + Cond)","CAP","27.38127185","TON"
"Fuel Comb. Industrial","CA","06","San Joaquin","077","PM2.5 Primary (Filt + Cond)","CAP","27.254225401551","TON"
"Petroleum & Related Industries","CA","06","Fresno","019","PM2.5 Primary (Filt + Cond)","CAP","26.952275377","TON"
"Fuel Comb. Elec. Util.","CA","06","Fresno","019","PM2.5 Primary (Filt + Cond)","CAP","26.820587894061","TON"
"Highway Vehicles","CA","06","Inyo","027","PM2.5 Primary (Filt + Cond)","CAP","26.715651904","TON"
"Fuel Comb. Elec. Util.","CA","06","Tuolumne","109","PM2.5 Primary (Filt + Cond)","CAP","26.7","TON"
"Fuel Comb. Other","CA","06","Modoc","049","PM2.5 Primary (Filt + Cond)","CAP","26.489537667","TON"
"Off-Highway","CA","06","Nevada","057","PM2.5 Primary (Filt + Cond)","CAP","26.150336133056","TON"
"Highway Vehicles","CA","06","Glenn","021","PM2.5 Primary (Filt + Cond)","CAP","26.011100615","TON"
"Off-Highway","CA","06","Calaveras","009","PM2.5 Primary (Filt + Cond)","CAP","25.855969339","TON"
"Petroleum & Related Industries","CA","06","San Bernardino","071","PM2.5 Primary (Filt + Cond)","CAP","25.1869268503","TON"
"Fuel Comb. Industrial","CA","06","San Luis Obispo","079","PM2.5 Primary (Filt + Cond)","CAP","24.9003410263","TON"
"Fuel Comb. Industrial","CA","06","Orange","059","PM2.5 Primary (Filt + Cond)","CAP","24.68688016698","TON"
"Fuel Comb. Industrial","CA","06","Riverside","065","PM2.5 Primary (Filt + Cond)","CAP","24.214849652992545","TON"
"Other Industrial Processes","CA","06","San Luis Obispo","079","PM2.5 Primary (Filt + Cond)","CAP","24.165810062","TON"
"Fuel Comb. Elec. Util.","CA","06","Imperial","025","PM2.5 Primary (Filt + Cond)","CAP","24.10016661493","TON"
"Storage & Transport","CA","06","Tuolumne","109","PM2.5 Primary (Filt + Cond)","CAP","23.1897368","TON"
"Chemical & Allied Product Mfg","CA","06","Solano","095","PM2.5 Primary (Filt + Cond)","CAP","22.534488836","TON"
"Highway Vehicles","CA","06","Tuolumne","109","PM2.5 Primary (Filt + Cond)","CAP","22.466834179","TON"
"Waste Disposal & Recycling","CA","06","Merced","047","PM2.5 Primary (Filt + Cond)","CAP","22.4308540447","TON"
"Off-Highway","CA","06","Lassen","035","PM2.5 Primary (Filt + Cond)","CAP","22.3598731495","TON"
"Off-Highway","CA","06","Plumas","063","PM2.5 Primary (Filt + Cond)","CAP","22.10268157","TON"
"Solvent Utilization","CA","06","Kern","029","PM2.5 Primary (Filt + Cond)","CAP","21.694643478622","TON"
"Fuel Comb. Industrial","CA","06","Stanislaus","099","PM2.5 Primary (Filt + Cond)","CAP","21.4704703063612","TON"
"Waste Disposal & Recycling","CA","06","Tulare","107","PM2.5 Primary (Filt + Cond)","CAP","21.16920063795","TON"
"Off-Highway","CA","06","Modoc","049","PM2.5 Primary (Filt + Cond)","CAP","20.9171426946","TON"
"Fuel Comb. Industrial","CA","06","Merced","047","PM2.5 Primary (Filt + Cond)","CAP","20.798935010232","TON"
"Chemical & Allied Product Mfg","CA","06","Santa Clara","085","PM2.5 Primary (Filt + Cond)","CAP","20.76313459034","TON"
"Metals Processing","CA","06","Lassen","035","PM2.5 Primary (Filt + Cond)","CAP","20.58","TON"
"Storage & Transport","CA","06","Los Angeles","037","PM2.5 Primary (Filt + Cond)","CAP","20.50615718961","TON"
"Waste Disposal & Recycling","CA","06","San Joaquin","077","PM2.5 Primary (Filt + Cond)","CAP","19.92548289438","TON"
"Highway Vehicles","CA","06","Yuba","115","PM2.5 Primary (Filt + Cond)","CAP","19.1451183","TON"
"Solvent Utilization","CA","06","Fresno","019","PM2.5 Primary (Filt + Cond)","CAP","19.079144193329","TON"
"Petroleum & Related Industries","CA","06","Riverside","065","PM2.5 Primary (Filt + Cond)","CAP","18.840882587","TON"
"Chemical & Allied Product Mfg","CA","06","San Mateo","081","PM2.5 Primary (Filt + Cond)","CAP","18.673125736","TON"
"Chemical & Allied Product Mfg","CA","06","Kern","029","PM2.5 Primary (Filt + Cond)","CAP","18.41380053926","TON"
"Solvent Utilization","CA","06","Madera","039","PM2.5 Primary (Filt + Cond)","CAP","18.38988831873","TON"
"Highway Vehicles","CA","06","Lassen","035","PM2.5 Primary (Filt + Cond)","CAP","18.11263783","TON"
"Highway Vehicles","CA","06","Calaveras","009","PM2.5 Primary (Filt + Cond)","CAP","18.096775936","TON"
"Petroleum & Related Industries","CA","06","Inyo","027","PM2.5 Primary (Filt + Cond)","CAP","17.982","TON"
"Petroleum & Related Industries","CA","06","San Mateo","081","PM2.5 Primary (Filt + Cond)","CAP","17.578445848","TON"
"Other Industrial Processes","CA","06","Trinity","105","PM2.5 Primary (Filt + Cond)","CAP","17.33290302","TON"
"Metals Processing","CA","06","Contra Costa","013","PM2.5 Primary (Filt + Cond)","CAP","16.589315346","TON"
"Storage & Transport","CA","06","Santa Clara","085","PM2.5 Primary (Filt + Cond)","CAP","16.552677935","TON"
"Highway Vehicles","CA","06","Trinity","105","PM2.5 Primary (Filt + Cond)","CAP","16.549619786","TON"
"Waste Disposal & Recycling","CA","06","Alameda","001","PM2.5 Primary (Filt + Cond)","CAP","16.429093991","TON"
"Storage & Transport","CA","06","San Mateo","081","PM2.5 Primary (Filt + Cond)","CAP","15.880698068","TON"
"Off-Highway","CA","06","San Benito","069","PM2.5 Primary (Filt + Cond)","CAP","15.29919992297","TON"
"Solvent Utilization","CA","06","Stanislaus","099","PM2.5 Primary (Filt + Cond)","CAP","15.061787993493","TON"
"Chemical & Allied Product Mfg","CA","06","Napa","055","PM2.5 Primary (Filt + Cond)","CAP","14.906785412","TON"
"Waste Disposal & Recycling","CA","06","Orange","059","PM2.5 Primary (Filt + Cond)","CAP","14.84229299","TON"
"Other Industrial Processes","CA","06","Calaveras","009","PM2.5 Primary (Filt + Cond)","CAP","14.459475","TON"
"Storage & Transport","CA","06","Shasta","089","PM2.5 Primary (Filt + Cond)","CAP","14.32336422","TON"
"Highway Vehicles","CA","06","Amador","005","PM2.5 Primary (Filt + Cond)","CAP","14.126705954","TON"
"Petroleum & Related Industries","CA","06","Santa Clara","085","PM2.5 Primary (Filt + Cond)","CAP","13.8478553124","TON"
"Solvent Utilization","CA","06","Ventura","111","PM2.5 Primary (Filt + Cond)","CAP","13.821313","TON"
"Fuel Comb. Elec. Util.","CA","06","San Mateo","081","PM2.5 Primary (Filt + Cond)","CAP","13.786621391","TON"
"Waste Disposal & Recycling","CA","06","Tehama","103","PM2.5 Primary (Filt + Cond)","CAP","13.68936","TON"
"Off-Highway","CA","06","Mariposa","043","PM2.5 Primary (Filt + Cond)","CAP","13.6230397615","TON"
"Fuel Comb. Industrial","CA","06","Kings","031","PM2.5 Primary (Filt + Cond)","CAP","13.5664610523568","TON"
"Storage & Transport","CA","06","Riverside","065","PM2.5 Primary (Filt + Cond)","CAP","13.48685849007475","TON"
"Highway Vehicles","CA","06","Mono","051","PM2.5 Primary (Filt + Cond)","CAP","13.382934837","TON"
"Highway Vehicles","CA","06","Plumas","063","PM2.5 Primary (Filt + Cond)","CAP","13.038797922","TON"
"Waste Disposal & Recycling","CA","06","Stanislaus","099","PM2.5 Primary (Filt + Cond)","CAP","12.89336774922","TON"
"Waste Disposal & Recycling","CA","06","Ventura","111","PM2.5 Primary (Filt + Cond)","CAP","12.80783688","TON"
"Storage & Transport","CA","06","Sonoma","097","PM2.5 Primary (Filt + Cond)","CAP","12.421456463","TON"
"Petroleum & Related Industries","CA","06","Sacramento","067","PM2.5 Primary (Filt + Cond)","CAP","12.2602468491252","TON"
"Other Industrial Processes","CA","06","Mono","051","PM2.5 Primary (Filt + Cond)","CAP","12.1711908","TON"
"Off-Highway","CA","06","Amador","005","PM2.5 Primary (Filt + Cond)","CAP","12.1192703695","TON"
"Fuel Comb. Industrial","CA","06","San Francisco","075","PM2.5 Primary (Filt + Cond)","CAP","12.084091077","TON"
"Fuel Comb. Elec. Util.","CA","06","Santa Clara","085","PM2.5 Primary (Filt + Cond)","CAP","12.009169239","TON"
"Fuel Comb. Industrial","CA","06","Imperial","025","PM2.5 Primary (Filt + Cond)","CAP","11.534187156","TON"
"Fuel Comb. Elec. Util.","CA","06","Santa Cruz","087","PM2.5 Primary (Filt + Cond)","CAP","11.2099804","TON"
"Waste Disposal & Recycling","CA","06","Contra Costa","013","PM2.5 Primary (Filt + Cond)","CAP","11.019762383","TON"
"Fuel Comb. Industrial","CA","06","Sacramento","067","PM2.5 Primary (Filt + Cond)","CAP","11.0060202338","TON"
"Fuel Comb. Other","CA","06","Sierra","091","PM2.5 Primary (Filt + Cond)","CAP","10.924161217","TON"
"Fuel Comb. Industrial","CA","06","Mendocino","045","PM2.5 Primary (Filt + Cond)","CAP","10.616856","TON"
"Petroleum & Related Industries","CA","06","Stanislaus","099","PM2.5 Primary (Filt + Cond)","CAP","10.351064313916195","TON"
"Petroleum & Related Industries","CA","06","Orange","059","PM2.5 Primary (Filt + Cond)","CAP","10.3012931193","TON"
"Metals Processing","CA","06","Los Angeles","037","PM2.5 Primary (Filt + Cond)","CAP","10.1688437867026","TON"
"Storage & Transport","CA","06","San Francisco","075","PM2.5 Primary (Filt + Cond)","CAP","10.12889639","TON"
"Fuel Comb. Elec. Util.","CA","06","Alameda","001","PM2.5 Primary (Filt + Cond)","CAP","10.0696751","TON"
"Fuel Comb. Industrial","CA","06","Colusa","011","PM2.5 Primary (Filt + Cond)","CAP","9.9221216","TON"
"Waste Disposal & Recycling","CA","06","Kings","031","PM2.5 Primary (Filt + Cond)","CAP","9.88647753938","TON"
"Fuel Comb. Industrial","CA","06","Inyo","027","PM2.5 Primary (Filt + Cond)","CAP","9.7615917","TON"
"Off-Highway","CA","06","Trinity","105","PM2.5 Primary (Filt + Cond)","CAP","9.758063133","TON"
"Highway Vehicles","CA","06","Del Norte","015","PM2.5 Primary (Filt + Cond)","CAP","9.518393579","TON"
"Petroleum & Related Industries","CA","06","San Joaquin","077","PM2.5 Primary (Filt + Cond)","CAP","9.2937243828","TON"
"Metals Processing","CA","06","Kern","029","PM2.5 Primary (Filt + Cond)","CAP","9.14783335","TON"
"Fuel Comb. Industrial","CA","06","San Benito","069","PM2.5 Primary (Filt + Cond)","CAP","9.1154116","TON"
"Fuel Comb. Elec. Util.","CA","06","Yolo","113","PM2.5 Primary (Filt + Cond)","CAP","9.094439901","TON"
"Storage & Transport","CA","06","San Diego","073","PM2.5 Primary (Filt + Cond)","CAP","9.0183174","TON"
"Chemical & Allied Product Mfg","CA","06","Yolo","113","PM2.5 Primary (Filt + Cond)","CAP","8.880222189","TON"
"Waste Disposal & Recycling","CA","06","San Mateo","081","PM2.5 Primary (Filt + Cond)","CAP","8.734780518","TON"
"Other Industrial Processes","CA","06","Del Norte","015","PM2.5 Primary (Filt + Cond)","CAP","8.60981205","TON"
"Chemical & Allied Product Mfg","CA","06","Stanislaus","099","PM2.5 Primary (Filt + Cond)","CAP","8.44428520247","TON"
"Solvent Utilization","CA","06","San Benito","069","PM2.5 Primary (Filt + Cond)","CAP","8.325","TON"
"Fuel Comb. Industrial","CA","06","Sutter","101","PM2.5 Primary (Filt + Cond)","CAP","8.2721135928","TON"
"Fuel Comb. Industrial","CA","06","Marin","041","PM2.5 Primary (Filt + Cond)","CAP","8.180743105","TON"
"Storage & Transport","CA","06","Orange","059","PM2.5 Primary (Filt + Cond)","CAP","8.095222078","TON"
"Waste Disposal & Recycling","CA","06","Napa","055","PM2.5 Primary (Filt + Cond)","CAP","8.023393247","TON"
"Highway Vehicles","CA","06","Modoc","049","PM2.5 Primary (Filt + Cond)","CAP","7.917047078","TON"
"Storage & Transport","CA","06","San Joaquin","077","PM2.5 Primary (Filt + Cond)","CAP","7.757630326835","TON"
"Chemical & Allied Product Mfg","CA","06","Sacramento","067","PM2.5 Primary (Filt + Cond)","CAP","7.6522303","TON"
"Off-Highway","CA","06","Del Norte","015","PM2.5 Primary (Filt + Cond)","CAP","7.541387238","TON"
"Chemical & Allied Product Mfg","CA","06","San Diego","073","PM2.5 Primary (Filt + Cond)","CAP","7.19556205","TON"
"Waste Disposal & Recycling","CA","06","Trinity","105","PM2.5 Primary (Filt + Cond)","CAP","7.185708","TON"
"Storage & Transport","CA","06","Inyo","027","PM2.5 Primary (Filt + Cond)","CAP","7.114925","TON"
"Chemical & Allied Product Mfg","CA","06","San Joaquin","077","PM2.5 Primary (Filt + Cond)","CAP","7.1098153864102","TON"
"Fuel Comb. Industrial","CA","06","Lake","033","PM2.5 Primary (Filt + Cond)","CAP","7.10837588","TON"
"Storage & Transport","CA","06","Fresno","019","PM2.5 Primary (Filt + Cond)","CAP","7.020666917197","TON"
"Chemical & Allied Product Mfg","CA","06","Sonoma","097","PM2.5 Primary (Filt + Cond)","CAP","6.725046226","TON"
"Fuel Comb. Industrial","CA","06","Sonoma","097","PM2.5 Primary (Filt + Cond)","CAP","6.697569485","TON"
"Off-Highway","CA","06","Inyo","027","PM2.5 Primary (Filt + Cond)","CAP","6.607962417","TON"
"Storage & Transport","CA","06","Imperial","025","PM2.5 Primary (Filt + Cond)","CAP","6.37626075","TON"
"Highway Vehicles","CA","06","Mariposa","043","PM2.5 Primary (Filt + Cond)","CAP","6.3060651524","TON"
"Off-Highway","CA","06","Sierra","091","PM2.5 Primary (Filt + Cond)","CAP","6.183031736","TON"
"Petroleum & Related Industries","CA","06","Solano","095","PM2.5 Primary (Filt + Cond)","CAP","5.9992428161252","TON"
"Other Industrial Processes","CA","06","Mariposa","043","PM2.5 Primary (Filt + Cond)","CAP","5.9755683","TON"
"Fuel Comb. Industrial","CA","06","Tehama","103","PM2.5 Primary (Filt + Cond)","CAP","5.96840122199","TON"
"Solvent Utilization","CA","06","Tulare","107","PM2.5 Primary (Filt + Cond)","CAP","5.905319028697","TON"
"Storage & Transport","CA","06","Santa Barbara","083","PM2.5 Primary (Filt + Cond)","CAP","5.79029471378","TON"
"Waste Disposal & Recycling","CA","06","Tuolumne","109","PM2.5 Primary (Filt + Cond)","CAP","5.7550119","TON"
"Metals Processing","CA","06","San Diego","073","PM2.5 Primary (Filt + Cond)","CAP","5.60262494","TON"
"Fuel Comb. Elec. Util.","CA","06","Solano","095","PM2.5 Primary (Filt + Cond)","CAP","5.436267882","TON"
"Storage & Transport","CA","06","San Luis Obispo","079","PM2.5 Primary (Filt + Cond)","CAP","5.258691566808","TON"
"Storage & Transport","CA","06","Tulare","107","PM2.5 Primary (Filt + Cond)","CAP","5.19250949613","TON"
"Metals Processing","CA","06","Inyo","027","PM2.5 Primary (Filt + Cond)","CAP","4.7736","TON"
"Petroleum & Related Industries","CA","06","Merced","047","PM2.5 Primary (Filt + Cond)","CAP","4.750395811233097","TON"
"Other Industrial Processes","CA","06","Modoc","049","PM2.5 Primary (Filt + Cond)","CAP","4.6743962","TON"
"Metals Processing","CA","06","Lake","033","PM2.5 Primary (Filt + Cond)","CAP","4.651696","TON"
"Off-Highway","CA","06","Mono","051","PM2.5 Primary (Filt + Cond)","CAP","4.6257410918","TON"
"Fuel Comb. Industrial","CA","06","Napa","055","PM2.5 Primary (Filt + Cond)","CAP","4.562065221","TON"
"Solvent Utilization","CA","06","Yolo","113","PM2.5 Primary (Filt + Cond)","CAP","4.556516649","TON"
"Petroleum & Related Industries","CA","06","Shasta","089","PM2.5 Primary (Filt + Cond)","CAP","4.47420412","TON"
"Fuel Comb. Other","CA","06","Alpine","003","PM2.5 Primary (Filt + Cond)","CAP","4.4724725143","TON"
"Fuel Comb. Elec. Util.","CA","06","Humboldt","023","PM2.5 Primary (Filt + Cond)","CAP","4.43437459932","TON"
"Chemical & Allied Product Mfg","CA","06","Orange","059","PM2.5 Primary (Filt + Cond)","CAP","4.39548257904","TON"
"Petroleum & Related Industries","CA","06","Sonoma","097","PM2.5 Primary (Filt + Cond)","CAP","4.302588324","TON"
