"TIER","STATE","STATE_FIPS","COUNTY","COUNTY_FIPS","POLLUTANT","POLLUTANT TYPE","EMISSIONS","UNIT OF MEASURE"
"Highway Vehicles","MA","25","Middlesex","017","Carbon Monoxide","CAP","65000.528581","TON"
"Off-Highway","MA","25","Middlesex","017","Carbon Monoxide","CAP","51425.02515892","TON"
"Highway Vehicles","MA","25","Worcester","027","Carbon Monoxide","CAP","38950.27448354","TON"
"Highway Vehicles","MA","25","Essex","009","Carbon Monoxide","CAP","32151.547476","TON"
"Highway Vehicles","MA","25","Norfolk","021","Carbon Monoxide","CAP","30824.671657","TON"
"Highway Vehicles","MA","25","Bristol","005","Carbon Monoxide","CAP","27638.868416","TON"
"Off-Highway","MA","25","Essex","009","Carbon Monoxide","CAP","25458.16722582215","TON"
"Off-Highway","MA","25","Worcester","027","Carbon Monoxide","CAP","24208.365014124","TON"
"Highway Vehicles","MA","25","Plymouth","023","Carbon Monoxide","CAP","23520.1354462","TON"
"Off-Highway","MA","25","Barnstable","001","Carbon Monoxide","CAP","23406.9911199501","TON"
"Off-Highway","MA","25","Norfolk","021","Carbon Monoxide","CAP","23237.7558230778","TON"
"Off-Highway","MA","25","Suffolk","025","Carbon Monoxide","CAP","22055.9258627024","TON"
"Highway Vehicles","MA","25","Hampden","013","Carbon Monoxide","CAP","22018.208304","TON"
"Off-Highway","MA","25","Plymouth","023","Carbon Monoxide","CAP","21190.49441029909","TON"
"Highway Vehicles","MA","25","Suffolk","025","Carbon Monoxide","CAP","20479.79765375","TON"
"Natural Resources","MA","25","Worcester","027","Volatile Organic Compounds","CAP","17347.06","TON"
"Off-Highway","MA","25","Bristol","005","Carbon Monoxide","CAP","14627.7131002879","TON"
"Solvent Utilization","MA","25","Middlesex","017","Volatile Organic Compounds","CAP","13641.741236","TON"
"Highway Vehicles","MA","25","Barnstable","001","Carbon Monoxide","CAP","12939.790983","TON"
"Off-Highway","MA","25","Hampden","013","Carbon Monoxide","CAP","12042.004363487","TON"
"Natural Resources","MA","25","Plymouth","023","Volatile Organic Compounds","CAP","9176.049","TON"
"Natural Resources","MA","25","Middlesex","017","Volatile Organic Compounds","CAP","9078.179","TON"
"Highway Vehicles","MA","25","Middlesex","017","Nitrogen Oxides","CAP","9056.76808906","TON"
"Natural Resources","MA","25","Franklin","011","Volatile Organic Compounds","CAP","8484.102","TON"
"Fuel Comb. Other","MA","25","Middlesex","017","Carbon Monoxide","CAP","8315.2639371","TON"
"Natural Resources","MA","25","Berkshire","003","Volatile Organic Compounds","CAP","8149.568","TON"
"Fuel Comb. Other","MA","25","Worcester","027","Carbon Monoxide","CAP","8051.81385044","TON"
"Off-Highway","MA","25","Multiple (portable facilities)","777","Lead","CAP/HAP","7958.234","LB"
"Natural Resources","MA","25","Hampden","013","Volatile Organic Compounds","CAP","7351.492","TON"
"Off-Highway","MA","25","Suffolk","025","Nitrogen Oxides","CAP","7055.0581669042816","TON"
"Natural Resources","MA","25","Bristol","005","Volatile Organic Compounds","CAP","6998.339","TON"
"Natural Resources","MA","25","Hampshire","015","Volatile Organic Compounds","CAP","6940.283","TON"
"Highway Vehicles","MA","25","Hampshire","015","Carbon Monoxide","CAP","6863.7283748","TON"
"Miscellaneous","MA","25","Franklin","011","PM10 Primary (Filt + Cond)","CAP","6564.59303649303","TON"
"Off-Highway","MA","25","Berkshire","003","Carbon Monoxide","CAP","6477.262055782","TON"
"Waste Disposal & Recycling","MA","25","Worcester","027","Carbon Monoxide","CAP","6340.68752987","TON"
"Natural Resources","MA","25","Essex","009","Volatile Organic Compounds","CAP","6280.102","TON"
"Highway Vehicles","MA","25","Berkshire","003","Carbon Monoxide","CAP","6112.29110359","TON"
"Solvent Utilization","MA","25","Worcester","027","Volatile Organic Compounds","CAP","5875.83216","TON"
"Highway Vehicles","MA","25","Worcester","027","Nitrogen Oxides","CAP","5797.684102432","TON"
"Miscellaneous","MA","25","Worcester","027","PM10 Primary (Filt + Cond)","CAP","5460.2072927566","TON"
"Highway Vehicles","MA","25","Middlesex","017","Volatile Organic Compounds","CAP","5426.95392191","TON"
"Solvent Utilization","MA","25","Essex","009","Volatile Organic Compounds","CAP","5329.873573","TON"
"Natural Resources","MA","25","Barnstable","001","Volatile Organic Compounds","CAP","5288.368","TON"
"Miscellaneous","MA","25","Middlesex","017","PM10 Primary (Filt + Cond)","CAP","5262.8517047286","TON"
"Miscellaneous","MA","25","Hampshire","015","PM10 Primary (Filt + Cond)","CAP","5126.64606431662","TON"
"Solvent Utilization","MA","25","Suffolk","025","Volatile Organic Compounds","CAP","5072.1281355884","TON"
"Natural Resources","MA","25","Norfolk","021","Volatile Organic Compounds","CAP","5013.058","TON"
"Off-Highway","MA","25","Franklin","011","Carbon Monoxide","CAP","4893.43752092034","TON"
"Off-Highway","MA","25","Dukes","007","Carbon Monoxide","CAP","4829.92108303582","TON"
"Off-Highway","MA","25","Hampshire","015","Carbon Monoxide","CAP","4601.836761244","TON"
"Solvent Utilization","MA","25","Norfolk","021","Volatile Organic Compounds","CAP","4593.414373","TON"
"Highway Vehicles","MA","25","Essex","009","Nitrogen Oxides","CAP","4528.82947954","TON"
"Highway Vehicles","MA","25","Norfolk","021","Nitrogen Oxides","CAP","4460.6793382","TON"
"Fuel Comb. Other","MA","25","Middlesex","017","Nitrogen Oxides","CAP","4431.12406104","TON"
"Highway Vehicles","MA","25","Franklin","011","Carbon Monoxide","CAP","4425.5888894","TON"
"Off-Highway","MA","25","Nantucket","019","Carbon Monoxide","CAP","4174.2950643613","TON"
"Fuel Comb. Other","MA","25","Hampden","013","Carbon Monoxide","CAP","4131.38635002","TON"
"Highway Vehicles","MA","25","Bristol","005","Nitrogen Oxides","CAP","4038.882889","TON"
"Off-Highway","MA","25","Middlesex","017","Nitrogen Oxides","CAP","3928.3694021004","TON"
"Solvent Utilization","MA","25","Bristol","005","Volatile Organic Compounds","CAP","3916.401219","TON"
"Miscellaneous","MA","25","Essex","009","PM10 Primary (Filt + Cond)","CAP","3787.6933515437","TON"
"Fuel Comb. Other","MA","25","Norfolk","021","Carbon Monoxide","CAP","3602.05078537","TON"
"Solvent Utilization","MA","25","Plymouth","023","Volatile Organic Compounds","CAP","3492.18388","TON"
"Solvent Utilization","MA","25","Hampden","013","Volatile Organic Compounds","CAP","3489.6777685","TON"
"Fuel Comb. Other","MA","25","Bristol","005","Carbon Monoxide","CAP","3488.65272545","TON"
"Highway Vehicles","MA","25","Hampden","013","Nitrogen Oxides","CAP","3388.3324833","TON"
"Waste Disposal & Recycling","MA","25","Middlesex","017","Carbon Monoxide","CAP","3321.13604","TON"
"Fuel Comb. Other","MA","25","Essex","009","Carbon Monoxide","CAP","3305.71095925","TON"
"Miscellaneous","MA","25","Berkshire","003","PM10 Primary (Filt + Cond)","CAP","3303.37828650729","TON"
"Highway Vehicles","MA","25","Plymouth","023","Nitrogen Oxides","CAP","3284.41712713","TON"
"Fuel Comb. Other","MA","25","Plymouth","023","Carbon Monoxide","CAP","3130.42486821","TON"
"Highway Vehicles","MA","25","Worcester","027","Volatile Organic Compounds","CAP","3102.276879175","TON"
"Off-Highway","MA","25","Middlesex","017","Volatile Organic Compounds","CAP","3081.0802032812","TON"
"Miscellaneous","MA","25","Suffolk","025","PM10 Primary (Filt + Cond)","CAP","2842.0627111065","TON"
"Highway Vehicles","MA","25","Essex","009","Volatile Organic Compounds","CAP","2668.8269595","TON"
"Fuel Comb. Other","MA","25","Suffolk","025","Nitrogen Oxides","CAP","2642.0894995","TON"
"Fuel Comb. Industrial","MA","25","Middlesex","017","Nitrogen Oxides","CAP","2618.82888","TON"
"Highway Vehicles","MA","25","Suffolk","025","Nitrogen Oxides","CAP","2583.9679137051","TON"
"Off-Highway","MA","25","Barnstable","001","Nitrogen Oxides","CAP","2507.987185921874","TON"
"Highway Vehicles","MA","25","Norfolk","021","Volatile Organic Compounds","CAP","2497.8981611","TON"
"Highway Vehicles","MA","25","Bristol","005","Volatile Organic Compounds","CAP","2426.87759369","TON"
"Waste Disposal & Recycling","MA","25","Essex","009","Nitrogen Oxides","CAP","2419.0870016","TON"
"Off-Highway","MA","25","Barnstable","001","Volatile Organic Compounds","CAP","2379.373324153","TON"
"Off-Highway","MA","25","Essex","009","Nitrogen Oxides","CAP","2374.6789530322","TON"
"Miscellaneous","MA","25","Hampden","013","PM10 Primary (Filt + Cond)","CAP","2373.62029478805","TON"
"Miscellaneous","MA","25","Norfolk","021","PM10 Primary (Filt + Cond)","CAP","2364.3965055651","TON"
"Fuel Comb. Other","MA","25","Berkshire","003","Carbon Monoxide","CAP","2358.22598294","TON"
"Off-Highway","MA","25","Worcester","027","Nitrogen Oxides","CAP","2163.0329901864","TON"
"Natural Resources","MA","25","Worcester","027","Carbon Monoxide","CAP","2137.75","TON"
"Off-Highway","MA","25","Norfolk","021","Nitrogen Oxides","CAP","2126.0159903998","TON"
"Miscellaneous","MA","25","Middlesex","017","Ammonia","CAP","2084.3223108","TON"
"Fuel Comb. Other","MA","25","Worcester","027","Nitrogen Oxides","CAP","2027.4832098","TON"
"Fuel Comb. Other","MA","25","Hampshire","015","Carbon Monoxide","CAP","1999.99229685","TON"
"Highway Vehicles","MA","25","Suffolk","025","Volatile Organic Compounds","CAP","1994.7258344694","TON"
"Off-Highway","MA","25","Suffolk","025","Volatile Organic Compounds","CAP","1983.214263892079","TON"
"Fuel Comb. Other","MA","25","Barnstable","001","Carbon Monoxide","CAP","1982.89262215","TON"
"Waste Disposal & Recycling","MA","25","Bristol","005","Carbon Monoxide","CAP","1981.7048","TON"
"Storage & Transport","MA","25","Middlesex","017","Volatile Organic Compounds","CAP","1944.7735701","TON"
"Highway Vehicles","MA","25","Hampden","013","Volatile Organic Compounds","CAP","1931.694501","TON"
"Off-Highway","MA","25","Bristol","005","Nitrogen Oxides","CAP","1919.1241906263","TON"
"Waste Disposal & Recycling","MA","25","Plymouth","023","Carbon Monoxide","CAP","1902.788984","TON"
"Off-Highway","MA","25","Essex","009","Volatile Organic Compounds","CAP","1875.66691538909","TON"
"Highway Vehicles","MA","25","Plymouth","023","Volatile Organic Compounds","CAP","1868.87482688","TON"
"Off-Highway","MA","25","Worcester","027","Volatile Organic Compounds","CAP","1861.2978055102","TON"
"Off-Highway","MA","25","Plymouth","023","Volatile Organic Compounds","CAP","1850.73504267574","TON"
"Fuel Comb. Other","MA","25","Norfolk","021","Nitrogen Oxides","CAP","1840.46654168","TON"
"Fuel Comb. Other","MA","25","Suffolk","025","Carbon Monoxide","CAP","1818.9104881","TON"
"Fuel Comb. Other","MA","25","Essex","009","Nitrogen Oxides","CAP","1812.37041235","TON"
"Natural Resources","MA","25","Dukes","007","Volatile Organic Compounds","CAP","1807.934","TON"
"Waste Disposal & Recycling","MA","25","Hampden","013","Carbon Monoxide","CAP","1786.727132","TON"
"Highway Vehicles","MA","25","Barnstable","001","Nitrogen Oxides","CAP","1757.07845676","TON"
"Off-Highway","MA","25","Plymouth","023","Nitrogen Oxides","CAP","1699.58688164823","TON"
"Storage & Transport","MA","25","Suffolk","025","Volatile Organic Compounds","CAP","1582.81619741","TON"
"Miscellaneous","MA","25","Bristol","005","PM10 Primary (Filt + Cond)","CAP","1547.23026868859","TON"
"Fuel Comb. Industrial","MA","25","Middlesex","017","Carbon Monoxide","CAP","1547.094188","TON"
"Off-Highway","MA","25","Norfolk","021","Volatile Organic Compounds","CAP","1513.11612015752","TON"
"Waste Disposal & Recycling","MA","25","Hampshire","015","Carbon Monoxide","CAP","1481.462006","TON"
"Fuel Comb. Other","MA","25","Franklin","011","Carbon Monoxide","CAP","1472.852884358","TON"
"Miscellaneous","MA","25","Worcester","027","Ammonia","CAP","1451.1320908","TON"
"Waste Disposal & Recycling","MA","25","Plymouth","023","Nitrogen Oxides","CAP","1413.673264","TON"
"Solvent Utilization","MA","25","Barnstable","001","Volatile Organic Compounds","CAP","1357.5503553","TON"
"Fuel Comb. Other","MA","25","Bristol","005","Nitrogen Oxides","CAP","1333.02861943","TON"
"Waste Disposal & Recycling","MA","25","Berkshire","003","Carbon Monoxide","CAP","1327.945828","TON"
"Other Industrial Processes","MA","25","Middlesex","017","PM10 Primary (Filt + Cond)","CAP","1305.137785","TON"
"Natural Resources","MA","25","Middlesex","017","Carbon Monoxide","CAP","1302.549","TON"
"Miscellaneous","MA","25","Plymouth","023","PM10 Primary (Filt + Cond)","CAP","1292.2139063611","TON"
"Fuel Comb. Industrial","MA","25","Suffolk","025","Nitrogen Oxides","CAP","1282.472658","TON"
"Miscellaneous","MA","25","Barnstable","001","PM10 Primary (Filt + Cond)","CAP","1201.77234807428","TON"
"Highway Vehicles","MA","25","Dukes","007","Carbon Monoxide","CAP","1180.08717104","TON"
"Natural Resources","MA","25","Franklin","011","Carbon Monoxide","CAP","1173.619","TON"
"Fuel Comb. Industrial","MA","25","Worcester","027","Nitrogen Oxides","CAP","1153.072904","TON"
"Fuel Comb. Other","MA","25","Middlesex","017","PM10 Primary (Filt + Cond)","CAP","1147.6178593372","TON"
"Solvent Utilization","MA","25","Hampshire","015","Volatile Organic Compounds","CAP","1138.560654","TON"
"Off-Highway","MA","25","Hampden","013","Nitrogen Oxides","CAP","1133.7344791569","TON"
"Fuel Comb. Other","MA","25","Hampden","013","Nitrogen Oxides","CAP","1122.8706208","TON"
"Off-Highway","MA","25","Bristol","005","Volatile Organic Compounds","CAP","1122.2270140744","TON"
"Natural Resources","MA","25","Berkshire","003","Carbon Monoxide","CAP","1116.386","TON"
"Fuel Comb. Other","MA","25","Plymouth","023","Nitrogen Oxides","CAP","1102.1731693","TON"
"Fuel Comb. Other","MA","25","Middlesex","017","PM2.5 Primary (Filt + Cond)","CAP","1101.8685682374","TON"
"Highway Vehicles","MA","25","Middlesex","017","PM10 Primary (Filt + Cond)","CAP","1097.678406664","TON"
"Off-Highway","MA","25","Worcester","027","Lead","CAP/HAP","1097.4383128","LB"
"Natural Resources","MA","25","Plymouth","023","Carbon Monoxide","CAP","1097.053","TON"
"Fuel Comb. Industrial","MA","25","Essex","009","Nitrogen Oxides","CAP","1093.614483","TON"
"Fuel Comb. Other","MA","25","Worcester","027","PM10 Primary (Filt + Cond)","CAP","1089.7426951038","TON"
"Fuel Comb. Other","MA","25","Middlesex","017","Volatile Organic Compounds","CAP","1087.05446381","TON"
"Fuel Comb. Other","MA","25","Worcester","027","PM2.5 Primary (Filt + Cond)","CAP","1072.3070530938","TON"
"Waste Disposal & Recycling","MA","25","Worcester","027","Nitrogen Oxides","CAP","1069.640194","TON"
"Miscellaneous","MA","25","Franklin","011","PM2.5 Primary (Filt + Cond)","CAP","1064.785531101414","TON"
"Miscellaneous","MA","25","Essex","009","Ammonia","CAP","1063.36330436","TON"
"Fuel Comb. Other","MA","25","Worcester","027","Volatile Organic Compounds","CAP","1062.899521679","TON"
"Natural Resources","MA","25","Suffolk","025","Volatile Organic Compounds","CAP","1038.028","TON"
"Off-Highway","MA","25","Franklin","011","Volatile Organic Compounds","CAP","1037.56969273385","TON"
"Waste Disposal & Recycling","MA","25","Essex","009","Carbon Monoxide","CAP","1025.762298","TON"
"Highway Vehicles","MA","25","Barnstable","001","Volatile Organic Compounds","CAP","1011.87615251","TON"
"Fuel Comb. Industrial","MA","25","Norfolk","021","Nitrogen Oxides","CAP","1011.05033","TON"
"Highway Vehicles","MA","25","Hampshire","015","Nitrogen Oxides","CAP","994.4148792","TON"
"Waste Disposal & Recycling","MA","25","Worcester","027","PM10 Primary (Filt + Cond)","CAP","986.909149","TON"
"Highway Vehicles","MA","25","Berkshire","003","Nitrogen Oxides","CAP","973.53388793","TON"
"Off-Highway","MA","25","Middlesex","017","Lead","CAP/HAP","970.4429417056","LB"
"Miscellaneous","MA","25","Suffolk","025","Ammonia","CAP","936.538252252","TON"
"Off-Highway","MA","25","Berkshire","003","Volatile Organic Compounds","CAP","927.30902563641","TON"
"Storage & Transport","MA","25","Bristol","005","Lead","CAP/HAP","921.02472726","LB"
"Natural Resources","MA","25","Essex","009","Carbon Monoxide","CAP","913.7193","TON"
"Miscellaneous","MA","25","Norfolk","021","Ammonia","CAP","913.11071509","TON"
"Natural Resources","MA","25","Hampden","013","Carbon Monoxide","CAP","895.7196","TON"
"Waste Disposal & Recycling","MA","25","Worcester","027","PM2.5 Primary (Filt + Cond)","CAP","884.683793","TON"
"Off-Highway","MA","25","Hampden","013","Volatile Organic Compounds","CAP","878.034653486","TON"
"Natural Resources","MA","25","Hampshire","015","Carbon Monoxide","CAP","877.551","TON"
"Storage & Transport","MA","25","Norfolk","021","Volatile Organic Compounds","CAP","870.57588147","TON"
"Storage & Transport","MA","25","Worcester","027","Volatile Organic Compounds","CAP","868.79580815","TON"
"Miscellaneous","MA","25","Bristol","005","Ammonia","CAP","865.64079275","TON"
"Miscellaneous","MA","25","Hampshire","015","PM2.5 Primary (Filt + Cond)","CAP","864.56077423281","TON"
"Solvent Utilization","MA","25","Berkshire","003","Volatile Organic Compounds","CAP","859.5439125","TON"
"Miscellaneous","MA","25","Worcester","027","PM2.5 Primary (Filt + Cond)","CAP","855.58902598339","TON"
"Miscellaneous","MA","25","Middlesex","017","PM2.5 Primary (Filt + Cond)","CAP","842.4006400879","TON"
"Highway Vehicles","MA","25","Nantucket","019","Carbon Monoxide","CAP","816.390779462","TON"
"Miscellaneous","MA","25","Plymouth","023","Ammonia","CAP","789.33891088","TON"
"Other Industrial Processes","MA","25","Middlesex","017","PM2.5 Primary (Filt + Cond)","CAP","778.644468391","TON"
"Storage & Transport","MA","25","Franklin","011","Volatile Organic Compounds","CAP","772.68634277","TON"
"Natural Resources","MA","25","Bristol","005","Carbon Monoxide","CAP","766.6168","TON"
"Off-Highway","MA","25","Dukes","007","Nitrogen Oxides","CAP","755.9832106891","TON"
"Off-Highway","MA","25","Barnstable","001","Lead","CAP/HAP","745.73877497604","LB"
"Fuel Comb. Industrial","MA","25","Hampden","013","Nitrogen Oxides","CAP","745.048326","TON"
"Highway Vehicles","MA","25","Franklin","011","Nitrogen Oxides","CAP","741.1115283","TON"
"Fuel Comb. Elec. Util.","MA","25","Bristol","005","Nitrogen Oxides","CAP","735.4596","TON"
"Miscellaneous","MA","25","Hampden","013","Ammonia","CAP","727.67811691","TON"
"Fuel Comb. Industrial","MA","25","Worcester","027","Carbon Monoxide","CAP","726.164109","TON"
"Miscellaneous","MA","25","Essex","009","PM2.5 Primary (Filt + Cond)","CAP","723.43192289866","TON"
"Fuel Comb. Industrial","MA","25","Bristol","005","Nitrogen Oxides","CAP","722.18446","TON"
"Miscellaneous","MA","25","Barnstable","001","Carbon Monoxide","CAP","716.50471744569","TON"
"Fuel Comb. Elec. Util.","MA","25","Hampden","013","Nitrogen Oxides","CAP","702.0379","TON"
"Fuel Comb. Industrial","MA","25","Essex","009","Carbon Monoxide","CAP","695.654736","TON"
"Off-Highway","MA","25","Bristol","005","Lead","CAP/HAP","689.55761383616","LB"
"Waste Disposal & Recycling","MA","25","Worcester","027","Volatile Organic Compounds","CAP","687.2405843","TON"
"Other Industrial Processes","MA","25","Middlesex","017","Carbon Monoxide","CAP","665.25056","TON"
"Highway Vehicles","MA","25","Hampshire","015","Volatile Organic Compounds","CAP","658.59463943","TON"
"Other Industrial Processes","MA","25","Worcester","027","PM10 Primary (Filt + Cond)","CAP","653.074802393","TON"
"Natural Resources","MA","25","Barnstable","001","Carbon Monoxide","CAP","652.5936","TON"
"Natural Resources","MA","25","Norfolk","021","Carbon Monoxide","CAP","646.4144","TON"
"Fuel Comb. Industrial","MA","25","Middlesex","017","PM10 Primary (Filt + Cond)","CAP","628.8908660799","TON"
"Other Industrial Processes","MA","25","Middlesex","017","Volatile Organic Compounds","CAP","628.388079","TON"
"Other Industrial Processes","MA","25","Norfolk","021","PM10 Primary (Filt + Cond)","CAP","627.006501","TON"
"Fuel Comb. Industrial","MA","25","Norfolk","021","Carbon Monoxide","CAP","609.475004","TON"
"Other Industrial Processes","MA","25","Suffolk","025","PM10 Primary (Filt + Cond)","CAP","586.280217","TON"
"Waste Disposal & Recycling","MA","25","Franklin","011","Carbon Monoxide","CAP","583.724734","TON"
"Storage & Transport","MA","25","Essex","009","Volatile Organic Compounds","CAP","580.86041667","TON"
"Off-Highway","MA","25","Dukes","007","Volatile Organic Compounds","CAP","579.67140424817","TON"
"Petroleum & Related Industries","MA","25","Norfolk","021","Lead","CAP/HAP","576.8","LB"
"Solvent Utilization","MA","25","Franklin","011","Volatile Organic Compounds","CAP","575.1142","TON"
"Fuel Comb. Elec. Util.","MA","25","Bristol","005","Sulfur Dioxide","CAP","573.1225","TON"
"Highway Vehicles","MA","25","Worcester","027","PM10 Primary (Filt + Cond)","CAP","569.9443985032","TON"
"Fuel Comb. Other","MA","25","Barnstable","001","Nitrogen Oxides","CAP","568.9983914","TON"
"Fuel Comb. Other","MA","25","Hampden","013","PM10 Primary (Filt + Cond)","CAP","558.7323679152","TON"
"Waste Disposal & Recycling","MA","25","Middlesex","017","Volatile Organic Compounds","CAP","555.146694","TON"
"Fuel Comb. Industrial","MA","25","Middlesex","017","PM2.5 Primary (Filt + Cond)","CAP","554.6265587999","TON"
"Fuel Comb. Other","MA","25","Hampden","013","PM2.5 Primary (Filt + Cond)","CAP","549.1099900652","TON"
"Off-Highway","MA","25","Berkshire","003","Lead","CAP/HAP","545.43270272","LB"
"Fuel Comb. Other","MA","25","Hampden","013","Volatile Organic Compounds","CAP","541.337051488","TON"
"Highway Vehicles","MA","25","Berkshire","003","Volatile Organic Compounds","CAP","534.8700647912","TON"
"Off-Highway","MA","25","Berkshire","003","Nitrogen Oxides","CAP","530.0069967125","TON"
"Fuel Comb. Industrial","MA","25","Bristol","005","Carbon Monoxide","CAP","525.255556","TON"
"Highway Vehicles","MA","25","Norfolk","021","PM10 Primary (Filt + Cond)","CAP","525.07505017","TON"
"Off-Highway","MA","25","Essex","009","Lead","CAP/HAP","524.59365773376","LB"
"Storage & Transport","MA","25","Plymouth","023","Volatile Organic Compounds","CAP","521.89056899","TON"
"Fuel Comb. Other","MA","25","Norfolk","021","PM10 Primary (Filt + Cond)","CAP","512.6259377867","TON"
"Storage & Transport","MA","25","Bristol","005","Volatile Organic Compounds","CAP","504.27253303","TON"
"Fuel Comb. Other","MA","25","Bristol","005","PM10 Primary (Filt + Cond)","CAP","497.6440137743","TON"
"Fuel Comb. Industrial","MA","25","Plymouth","023","Nitrogen Oxides","CAP","494.786968","TON"
"Fuel Comb. Other","MA","25","Norfolk","021","Volatile Organic Compounds","CAP","493.878492362","TON"
"Fuel Comb. Other","MA","25","Middlesex","017","Sulfur Dioxide","CAP","490.556490122","TON"
"Fuel Comb. Other","MA","25","Norfolk","021","PM2.5 Primary (Filt + Cond)","CAP","488.6502474967","TON"
"Storage & Transport","MA","25","Hampden","013","Volatile Organic Compounds","CAP","486.70606048","TON"
"Fuel Comb. Other","MA","25","Bristol","005","PM2.5 Primary (Filt + Cond)","CAP","484.7286878743","TON"
"Fuel Comb. Other","MA","25","Bristol","005","Volatile Organic Compounds","CAP","481.022873419","TON"
"Highway Vehicles","MA","25","Essex","009","PM10 Primary (Filt + Cond)","CAP","480.957320788","TON"
"Other Industrial Processes","MA","25","Essex","009","PM10 Primary (Filt + Cond)","CAP","479.98723111","TON"
"Natural Resources","MA","25","Nantucket","019","Volatile Organic Compounds","CAP","473.3962","TON"
"Fuel Comb. Industrial","MA","25","Hampden","013","Carbon Monoxide","CAP","472.121844","TON"
"Waste Disposal & Recycling","MA","25","Middlesex","017","PM10 Primary (Filt + Cond)","CAP","464.593364","TON"
"Fuel Comb. Industrial","MA","25","Suffolk","025","Carbon Monoxide","CAP","463.627271","TON"
"Other Industrial Processes","MA","25","Suffolk","025","PM2.5 Primary (Filt + Cond)","CAP","460.34813961","TON"
"Fuel Comb. Elec. Util.","MA","25","Norfolk","021","Nitrogen Oxides","CAP","460.2497","TON"
"Off-Highway","MA","25","Suffolk","025","Sulfur Dioxide","CAP","456.327956621502991","TON"
"Fuel Comb. Other","MA","25","Plymouth","023","PM10 Primary (Filt + Cond)","CAP","450.49799474","TON"
"Fuel Comb. Other","MA","25","Hampshire","015","Nitrogen Oxides","CAP","447.20175646","TON"
"Fuel Comb. Other","MA","25","Plymouth","023","Volatile Organic Compounds","CAP","446.275044006","TON"
"Off-Highway","MA","25","Plymouth","023","Lead","CAP/HAP","443.55319541948","LB"
"Other Industrial Processes","MA","25","Worcester","027","Carbon Monoxide","CAP","439.634403","TON"
"Fuel Comb. Elec. Util.","MA","25","Hampden","013","Carbon Monoxide","CAP","439.4157","TON"
"Fuel Comb. Other","MA","25","Plymouth","023","PM2.5 Primary (Filt + Cond)","CAP","439.11773518","TON"
"Fuel Comb. Elec. Util.","MA","25","Bristol","005","Carbon Monoxide","CAP","438.8426","TON"
"Fuel Comb. Elec. Util.","MA","25","Worcester","027","Carbon Monoxide","CAP","435.6316","TON"
"Highway Vehicles","MA","25","Suffolk","025","PM10 Primary (Filt + Cond)","CAP","430.7149827446","TON"
"Fuel Comb. Other","MA","25","Essex","009","PM10 Primary (Filt + Cond)","CAP","428.9967252944","TON"
"Waste Disposal & Recycling","MA","25","Middlesex","017","PM2.5 Primary (Filt + Cond)","CAP","422.976894","TON"
"Off-Highway","MA","25","Nantucket","019","Nitrogen Oxides","CAP","421.3052718274","TON"
"Off-Highway","MA","25","Nantucket","019","Volatile Organic Compounds","CAP","415.1254730070298","TON"
"Miscellaneous","MA","25","Hampshire","015","Ammonia","CAP","413.290963","TON"
"Fuel Comb. Other","MA","25","Essex","009","PM2.5 Primary (Filt + Cond)","CAP","412.835012754","TON"
"Other Industrial Processes","MA","25","Worcester","027","PM2.5 Primary (Filt + Cond)","CAP","411.09129862539","TON"
"Miscellaneous","MA","25","Berkshire","003","Ammonia","CAP","410.68887389","TON"
"Fuel Comb. Elec. Util.","MA","25","Suffolk","025","Nitrogen Oxides","CAP","405.2132","TON"
"Other Industrial Processes","MA","25","Norfolk","021","PM2.5 Primary (Filt + Cond)","CAP","402.591153","TON"
"Other Industrial Processes","MA","25","Worcester","027","Lead","CAP/HAP","402.34","LB"
"Highway Vehicles","MA","25","Middlesex","017","PM2.5 Primary (Filt + Cond)","CAP","401.7950348","TON"
"Fuel Comb. Other","MA","25","Essex","009","Volatile Organic Compounds","CAP","401.146128902","TON"
"Off-Highway","MA","25","Middlesex","017","PM10 Primary (Filt + Cond)","CAP","400.43824699776","TON"
"Miscellaneous","MA","25","Middlesex","017","Carbon Monoxide","CAP","399.5846693047","TON"
"Highway Vehicles","MA","25","Middlesex","017","Ammonia","CAP","398.926895443","TON"
"Miscellaneous","MA","25","Suffolk","025","PM2.5 Primary (Filt + Cond)","CAP","396.42683241579","TON"
"Fuel Comb. Other","MA","25","Middlesex","017","Ammonia","CAP","396.287696081","TON"
"Miscellaneous","MA","25","Berkshire","003","PM2.5 Primary (Filt + Cond)","CAP","394.42464194146","TON"
"Off-Highway","MA","25","Hampshire","015","Volatile Organic Compounds","CAP","390.2440283939","TON"
"Miscellaneous","MA","25","Norfolk","021","PM2.5 Primary (Filt + Cond)","CAP","388.09092655784","TON"
"Off-Highway","MA","25","Middlesex","017","PM2.5 Primary (Filt + Cond)","CAP","378.26359586246","TON"
"Highway Vehicles","MA","25","Bristol","005","PM10 Primary (Filt + Cond)","CAP","376.876074734","TON"
"Highway Vehicles","MA","25","Franklin","011","Volatile Organic Compounds","CAP","371.35033202","TON"
"Fuel Comb. Other","MA","25","Berkshire","003","Nitrogen Oxides","CAP","365.38904451","TON"
"Other Industrial Processes","MA","25","Essex","009","PM2.5 Primary (Filt + Cond)","CAP","363.2836934181","TON"
"Fuel Comb. Elec. Util.","MA","25","Suffolk","025","Sulfur Dioxide","CAP","356.7883","TON"
